1.0	0.535720802919708
2.0	0.2296190693430657
3.0	0.08773950729927008
4.0	0.04386405109489051
5.0	0.02583257299270073
6.0	0.016480383211678832
7.0	0.010390054744525548
8.0	0.008154653284671532
9.0	0.0051551094890510945
10.0	0.004026003649635036
11.0	0.003512773722627737
12.0	0.0025775547445255472
13.0	0.002303832116788321
14.0	0.0018590328467153285
15.0	0.0013800182481751824
16.0	0.0011405109489051094
17.0	0.0010948905109489052
18.0	0.0009808394160583942
19.0	0.0007755474452554744
20.0	0.0005588503649635036
21.0	0.0007527372262773722
22.0	0.0005474452554744526
23.0	0.0005474452554744526
24.0	0.0003991788321167883
25.0	0.000364963503649635
26.0	0.0005588503649635036
27.0	0.0002737226277372263
28.0	0.00035355839416058397
29.0	0.00021669708029197081
30.0	0.00028512773722627735
31.0	0.00021669708029197081
32.0	0.0002737226277372263
33.0	0.0001938868613138686
34.0	0.0002052919708029197
35.0	0.00014826642335766423
36.0	0.00012545620437956205
37.0	0.00014826642335766423
38.0	0.00010264598540145986
39.0	7.983576642335766e-05
40.0	0.00017107664233576643
41.0	0.00014826642335766423
42.0	6.843065693430658e-05
43.0	0.00011405109489051095
44.0	9.124087591240875e-05
45.0	0.00010264598540145986
46.0	7.983576642335766e-05
47.0	6.843065693430658e-05
48.0	3.421532846715329e-05
49.0	2.281021897810219e-05
50.0	9.124087591240875e-05
51.0	4.562043795620438e-05
52.0	7.983576642335766e-05
53.0	9.124087591240875e-05
54.0	5.702554744525547e-05
55.0	5.702554744525547e-05
56.0	4.562043795620438e-05
57.0	1.1405109489051094e-05
58.0	3.421532846715329e-05
59.0	5.702554744525547e-05
60.0	4.562043795620438e-05
61.0	2.281021897810219e-05
63.0	5.702554744525547e-05
64.0	4.562043795620438e-05
65.0	2.281021897810219e-05
67.0	2.281021897810219e-05
68.0	3.421532846715329e-05
70.0	5.702554744525547e-05
71.0	1.1405109489051094e-05
72.0	5.702554744525547e-05
74.0	3.421532846715329e-05
75.0	2.281021897810219e-05
76.0	1.1405109489051094e-05
77.0	2.281021897810219e-05
78.0	2.281021897810219e-05
80.0	3.421532846715329e-05
81.0	3.421532846715329e-05
82.0	2.281021897810219e-05
83.0	2.281021897810219e-05
84.0	1.1405109489051094e-05
86.0	2.281021897810219e-05
87.0	2.281021897810219e-05
88.0	1.1405109489051094e-05
89.0	1.1405109489051094e-05
90.0	1.1405109489051094e-05
91.0	2.281021897810219e-05
92.0	3.421532846715329e-05
93.0	1.1405109489051094e-05
95.0	1.1405109489051094e-05
96.0	1.1405109489051094e-05
97.0	2.281021897810219e-05
98.0	2.281021897810219e-05
99.0	1.1405109489051094e-05
100.0	2.281021897810219e-05
101.0	1.1405109489051094e-05
102.0	1.1405109489051094e-05
103.0	1.1405109489051094e-05
104.0	2.281021897810219e-05
105.0	3.421532846715329e-05
107.0	1.1405109489051094e-05
112.0	1.1405109489051094e-05
116.0	1.1405109489051094e-05
119.0	1.1405109489051094e-05
121.0	1.1405109489051094e-05
124.0	2.281021897810219e-05
128.0	1.1405109489051094e-05
135.0	2.281021897810219e-05
136.0	2.281021897810219e-05
152.0	1.1405109489051094e-05
153.0	1.1405109489051094e-05
157.0	1.1405109489051094e-05
161.0	2.281021897810219e-05
176.0	1.1405109489051094e-05
181.0	1.1405109489051094e-05
190.0	1.1405109489051094e-05
208.0	1.1405109489051094e-05
258.0	1.1405109489051094e-05
1395.0	1.1405109489051094e-05
1471.0	1.1405109489051094e-05
1476.0	1.1405109489051094e-05
1495.0	1.1405109489051094e-05
1516.0	1.1405109489051094e-05
1517.0	1.1405109489051094e-05
1520.0	1.1405109489051094e-05
1534.0	1.1405109489051094e-05
1535.0	2.281021897810219e-05
1538.0	1.1405109489051094e-05
1553.0	1.1405109489051094e-05
1570.0	1.1405109489051094e-05
1574.0	1.1405109489051094e-05
1577.0	2.281021897810219e-05
1580.0	1.1405109489051094e-05
1581.0	2.281021897810219e-05
1583.0	1.1405109489051094e-05
1586.0	1.1405109489051094e-05
1589.0	1.1405109489051094e-05
1597.0	1.1405109489051094e-05
1602.0	1.1405109489051094e-05
